LTime, LSensorID, LAccelX, LAccelY, LAccelZ, LGyroX, LGyroY, LGyroZ,RTime, RSensorID, RAccelX, RAccelY, RAccelZ, RGyroX, RGyroY, RGyroZ, 
2016-05-02 23:49:28 +0000,LC,1692, 12372, 7332,1491, -171, 699,2016-05-02 23:49:28 +0000,RC,-80, 12904, 8292,1640, 1786, -573
2016-05-02 23:49:29 +0000,LC,1848, 12504, 6076,-988, -624, -358,2016-05-02 23:49:29 +0000,RC,-568, 12180, 7580,-564, -158, 323
2016-05-02 23:49:29 +0000,LC,1712, 12500, 7284,-514, -1717, -717,2016-05-02 23:49:29 +0000,RC,-660, 12564, 8184,373, -535, 485
2016-05-02 23:49:29 +0000,LC,2180, 12728, 7468,-2054, -92, -1027,2016-05-02 23:49:29 +0000,RC,640, 13000, 8380,-1435, -1537, 1117
2016-05-02 23:49:29 +0000,LC,1780, 12072, 8292,-1335, -1939, -471,2016-05-02 23:49:29 +0000,RC,1688, 12408, 8644,135, 1248, 386
2016-05-02 23:49:29 +0000,LC,1288, 11976, 8640,-1575, -1349, -1260,2016-05-02 23:49:29 +0000,RC,1072, 13248, 9044,-869, -336, 862
2016-05-02 23:49:29 +0000,LC,1228, 12452, 9796,-3115, -2134, -1272,2016-05-02 23:49:29 +0000,RC,1976, 13440, 9472,-308, 580, 582
2016-05-02 23:49:29 +0000,LC,1608, 10916, 10292,-2677, -2738, -1655,2016-05-02 23:49:30 +0000,RC,800, 12820, 9716,-1025, 585, 390
2016-05-02 23:49:30 +0000,LC,2020, 11104, 10444,-2001, -2336, -1067,2016-05-02 23:49:30 +0000,RC,1500, 14400, 9180,-762, 218, 426
2016-05-02 23:49:30 +0000,LC,1768, 10704, 11556,-2000, -2001, -834,2016-05-02 23:49:30 +0000,RC,1340, 13376, 10748,-16, 1438, 256
2016-05-02 23:49:30 +0000,LC,2384, 12672, 13832,1408, -992, -460,2016-05-02 23:49:30 +0000,RC,1416, 15772, 12788,1597, 1104, -768
2016-05-02 23:49:30 +0000,LC,2460, 13756, 15716,-2325, -479, 199,2016-05-02 23:49:30 +0000,RC,888, 15004, 11924,-397, 33, -465
2016-05-02 23:49:30 +0000,LC,1828, 10624, 11400,2372, -60, 757,2016-05-02 23:49:30 +0000,RC,760, 13884, 10308,3174, 338, -2186
2016-05-02 23:49:30 +0000,LC,2484, 12068, 10036,1280, 2428, 2021,2016-05-02 23:49:30 +0000,RC,160, 13784, 7112,-580, -52, -412
2016-05-02 23:49:31 +0000,LC,1752, 9948, 7516,2007, 1989, 1874,2016-05-02 23:49:31 +0000,RC,-368, 11772, 6096,-46, 193, -1123
2016-05-02 23:49:31 +0000,LC,1740, 10396, 7180,1774, 2217, 1054,2016-05-02 23:49:31 +0000,RC,612, 12224, 6792,-1325, 223, 105
2016-05-02 23:49:31 +0000,LC,1036, 10520, 7000,420, 1306, 1840,2016-05-02 23:49:31 +0000,RC,-808, 11520, 7544,-1900, 242, -968
2016-05-02 23:49:31 +0000,LC,1068, 12424, 7780,1259, -185, 1179,2016-05-02 23:49:31 +0000,RC,-564, 14092, 8004,-19, 1552, 240
2016-05-02 23:49:31 +0000,LC,924, 12788, 7720,700, -25, 1651,2016-05-02 23:49:31 +0000,RC,-212, 13012, 7740,-199, 254, 212
2016-05-02 23:49:31 +0000,LC,1928, 13680, 7416,-1682, -54, 106,2016-05-02 23:49:31 +0000,RC,-268, 14180, 7884,640, 512, -62
2016-05-02 23:49:31 +0000,LC,1732, 13088, 8316,-511, -875, -255,2016-05-02 23:49:32 +0000,RC,-852, 13324, 9184,-341, -415, -148
2016-05-02 23:49:32 +0000,LC,1460, 12868, 8020,-685, -1325, -270,2016-05-02 23:49:32 +0000,RC,-280, 13856, 9176,-927, -633, -364
2016-05-02 23:49:32 +0000,LC,1676, 12336, 7936,-517, -1011, -636,2016-05-02 23:49:32 +0000,RC,12, 13408, 7736,-677, -1026, -141
2016-05-02 23:49:32 +0000,LC,1260, 12120, 7900,-300, -1554, -576,2016-05-02 23:49:32 +0000,RC,-476, 12840, 8156,737, -881, 182
2016-05-02 23:49:32 +0000,LC,1356, 11176, 8024,253, -1981, -552,2016-05-02 23:49:32 +0000,RC,312, 12300, 6864,1008, -1032, -269
2016-05-02 23:49:32 +0000,LC,1100, 11600, 7748,-1204, -1810, -782,2016-05-02 23:49:32 +0000,RC,-172, 11800, 7572,-1227, -1119, -386
2016-05-02 23:49:32 +0000,LC,948, 11580, 8376,-2370, -803, -1812,2016-05-02 23:49:32 +0000,RC,332, 12556, 7664,-819, -1719, 116
2016-05-02 23:49:33 +0000,LC,1056, 12112, 9664,-579, -1992, -1572,2016-05-02 23:49:33 +0000,RC,728, 12904, 9144,-1256, 462, 127
2016-05-02 23:49:33 +0000,LC,1468, 11704, 9500,-1857, -533, -1490,2016-05-02 23:49:33 +0000,RC,304, 14076, 8120,-1740, 154, 231
2016-05-02 23:49:33 +0000,LC,1228, 10524, 9444,-2217, 5, -852,2016-05-02 23:49:33 +0000,RC,428, 12872, 9388,-2104, 602, 955
2016-05-02 23:49:33 +0000,LC,1592, 10868, 11340,-2167, 230, -460,2016-05-02 23:49:33 +0000,RC,1212, 13244, 11120,-651, 1383, 346
2016-05-02 23:49:33 +0000,LC,732, 11352, 13892,-1292, -1563, 149,2016-05-02 23:49:33 +0000,RC,1888, 14556, 12712,-1239, 1074, 1917
2016-05-02 23:49:33 +0000,LC,1132, 13768, 15668,607, -1318, 1226,2016-05-02 23:49:33 +0000,RC,1556, 16740, 14360,629, 1128, 389
2016-05-02 23:49:33 +0000,LC,1208, 12004, 13548,-1034, -185, 1222,2016-05-02 23:49:33 +0000,RC,280, 13860, 12700,-1070, 218, -52
2016-05-02 23:49:34 +0000,LC,1252, 9948, 10980,2049, -639, 932,2016-05-02 23:49:34 +0000,RC,1204, 13304, 9704,1454, -347, -1258
2016-05-02 23:49:34 +0000,LC,1264, 10584, 9680,766, 1136, 777,2016-05-02 23:49:34 +0000,RC,20, 11524, 9432,-1800, -1380, -604
2016-05-02 23:49:34 +0000,LC,436, 10352, 9848,1673, 1018, 817,2016-05-02 23:49:34 +0000,RC,340, 11544, 9368,2148, 690, -1541
2016-05-02 23:49:34 +0000,LC,556, 9792, 7888,-160, 304, 965,2016-05-02 23:49:34 +0000,RC,112, 10932, 8140,-509, -1355, -649
2016-05-02 23:49:34 +0000,LC,656, 10188, 7984,2608, -1033, 609,2016-05-02 23:49:34 +0000,RC,-172, 12156, 8356,1979, -396, -1188
2016-05-02 23:49:34 +0000,LC,832, 10756, 8484,-1699, 479, 191,2016-05-02 23:49:34 +0000,RC,84, 12192, 8264,-2247, -1521, 244
2016-05-02 23:49:35 +0000,LC,1096, 11972, 9404,1973, -1527, 517,2016-05-02 23:49:35 +0000,RC,220, 13452, 9444,2869, 623, -195
2016-05-02 23:49:35 +0000,LC,908, 11624, 9228,-1262, -68, 505,2016-05-02 23:49:35 +0000,RC,4, 13236, 9028,-1237, -1285, -168
2016-05-02 23:49:35 +0000,LC,1496, 11548, 9376,-423, -1300, -76,2016-05-02 23:49:35 +0000,RC,848, 13336, 8968,813, -330, -64
2016-05-02 23:49:35 +0000,LC,1024, 11776, 9672,-533, -745, -341,2016-05-02 23:49:35 +0000,RC,652, 13340, 8860,-955, -305, 108
2016-05-02 23:49:35 +0000,LC,888, 11588, 9208,-79, -860, -280,2016-05-02 23:49:35 +0000,RC,548, 13372, 8144,-145, -493, -278
2016-05-02 23:49:35 +0000,LC,1052, 11408, 8528,133, -2121, -169,2016-05-02 23:49:35 +0000,RC,988, 12652, 7464,-359, -318, 141
